rule_id,source_id,source_path,source_start_line,source_end_line,source_text,intent,applies_when,subject,rule_layer,candidate_category,candidate_item,secondary_impacts,cluster_id,treatment,target_rule_id,notes
RULE-W1-013,SRC-W1-001,docs/W1-discovery/00-main.md,21,21,默认原则：没有明确目标用户、真实问题、唯一主指标、证据来源和停止条件的用户可见能力，不进入超过 1 个工作日的实现。,用户可见能力必须有明确目标用户才可进入超过一天的实现,用户可见能力计划进入超过 1 个工作日的实现时,目标用户门禁,risk-or-approval-boundary,工程交付,实现,,CLUSTER-IMPLEMENTATION-PLANNING-GOVERNANCE-ROUTING-FP-SRC-W1-001,merge,IMPL-USER-VISIBLE-LONG-WORK-ENTRY,G5 实现重写；合并 4 条同权威意图
RULE-W1-014,SRC-W1-001,docs/W1-discovery/00-main.md,21,21,默认原则：没有明确目标用户、真实问题、唯一主指标、证据来源和停止条件的用户可见能力，不进入超过 1 个工作日的实现。,用户可见能力必须有真实问题才可进入超过一天的实现,用户可见能力计划进入超过 1 个工作日的实现时,问题门禁,risk-or-approval-boundary,工程交付,实现,,CLUSTER-IMPLEMENTATION-PLANNING-GOVERNANCE-ROUTING-FP-SRC-W1-001,merge,IMPL-USER-VISIBLE-LONG-WORK-ENTRY,G5 实现重写；合并 4 条同权威意图
RULE-W1-015,SRC-W1-001,docs/W1-discovery/00-main.md,21,21,默认原则：没有明确目标用户、真实问题、唯一主指标、证据来源和停止条件的用户可见能力，不进入超过 1 个工作日的实现。,用户可见能力必须有唯一主指标才可进入超过一天的实现,用户可见能力计划进入超过 1 个工作日的实现时,指标门禁,risk-or-approval-boundary,工程交付,实现,,CLUSTER-IMPLEMENTATION-PLANNING-GOVERNANCE-ROUTING-FP-SRC-W1-001,merge,IMPL-USER-VISIBLE-LONG-WORK-ENTRY,G5 实现重写；合并 4 条同权威意图
RULE-W1-016,SRC-W1-001,docs/W1-discovery/00-main.md,21,21,默认原则：没有明确目标用户、真实问题、唯一主指标、证据来源和停止条件的用户可见能力，不进入超过 1 个工作日的实现。,用户可见能力必须有证据来源才可进入超过一天的实现,用户可见能力计划进入超过 1 个工作日的实现时,证据门禁,risk-or-approval-boundary,立项,调研,,CLUSTER-RESEARCH-PLANNING-GOVERNANCE-ROUTING-FP-SRC-W1-001,merge,RESEARCH-PREIMPLEMENTATION-GATE,同句多前置拆分
RULE-W1-017,SRC-W1-001,docs/W1-discovery/00-main.md,21,21,默认原则：没有明确目标用户、真实问题、唯一主指标、证据来源和停止条件的用户可见能力，不进入超过 1 个工作日的实现。,用户可见能力必须有停止条件才可进入超过一天的实现,用户可见能力计划进入超过 1 个工作日的实现时,停止条件门禁,risk-or-approval-boundary,工程交付,实现,,CLUSTER-IMPLEMENTATION-PLANNING-GOVERNANCE-ROUTING-FP-SRC-W1-001,merge,IMPL-USER-VISIBLE-LONG-WORK-ENTRY,G5 实现重写；合并 4 条同权威意图
RULE-W1-018,SRC-W1-001,docs/W1-discovery/00-main.md,27,27,- 新用户可见功能、付费能力、增长实验、AI workflow、关键 UI 流程。,W1 适用于所列用户可见能力与实验,工作属于所列用户可见能力或实验时,W1 适用性,normative-requirement,立项,调研,,CLUSTER-RESEARCH-HYPOTHESIS-EXPERIMENT-SRC-W1-001,merge,RESEARCH-DISCOVERY-APPLICABILITY,适用对象
RULE-W1-019,SRC-W1-001,docs/W1-discovery/00-main.md,28,28,- 会改变激活、留存、转化、成本、信任、安全感或用户关键任务完成率的改动。,W1 适用于改变关键产品结果或体验指标的改动,改动会改变所列结果时,W1 适用性,normative-requirement,立项,调研,,CLUSTER-RESEARCH-ANALYTICS-LEARNING-FP-SRC-W1-001,merge,RESEARCH-DISCOVERY-APPLICABILITY,适用对象
RULE-W1-020,SRC-W1-001,docs/W1-discovery/00-main.md,29,29,- 从用户访谈、支持反馈、设计伙伴、内测、灰度、产品事件、AI 质量信号或事故复盘进入的产品学习。,W1 适用于由真实反馈或运行信号进入的产品学习,学习来源属于所列证据时,W1 适用性,normative-requirement,立项,调研,,CLUSTER-RESEARCH-PROBLEM-EVIDENCE-FP-SRC-W1-001,merge,RESEARCH-REAL-WORLD-EVIDENCE,适用对象
RULE-W1-021,SRC-W1-001,docs/W1-discovery/00-main.md,33,33,- 已经明确复现和验收的小 bug fix，且不改变用户体验、成本、安全、权限或数据处理。,明确复现和验收且不改变关键边界的小 bug fix 不适用 W1,小 bug 已有复现与验收且不改变所列边界时,W1 排除条件,normative-requirement,工程交付,验证,,CLUSTER-VERIFICATION-GOVERNANCE-MAIN-FP-SRC-W1-001,rewrite,VERIFY-WORKFLOW-GATE-W1-001-L033,G5 验证重写
RULE-W1-022,SRC-W1-001,docs/W1-discovery/00-main.md,34,34,- 纯内部重构、基础设施修复或文档维护；分别回到 W0、进入 W2/W4/W9。,纯内部重构、基础设施修复或文档维护不适用 W1,工作仅为所列内部任务时,W1 排除条件,normative-requirement,立项,调研,,CLUSTER-RESEARCH-GOVERNANCE-FP-SRC-W1-001,rewrite,RESEARCH-INTERNAL-WORK-EXCLUSION;TOPIC-MIXED-TASK-BOUNDARY,阶段路由
RULE-W1-023,SRC-W1-001,docs/W1-discovery/00-main.md,35,35,- 紧急事故止血；先走 W7/W8，事后再回到 W0/W1 做学习决策。,紧急事故止血先走 W7/W8,发生紧急事故需要止血时,事故路由,risk-or-approval-boundary,立项,调研,,CLUSTER-RESEARCH-LIVE-INCIDENT-RESPONSE-FP-SRC-W1-001,merge,RESEARCH-INCIDENT-SEQUENCING,同句拆分
RULE-W1-024,SRC-W1-001,docs/W1-discovery/00-main.md,35,35,- 紧急事故止血；先走 W7/W8，事后再回到 W0/W1 做学习决策。,事故止血后回到 W0/W1 做学习决策,事故止血完成后,事故学习,normative-requirement,立项,调研,,CLUSTER-RESEARCH-LIVE-INCIDENT-RESPONSE-FP-SRC-W1-001,merge,RESEARCH-INCIDENT-SEQUENCING,同句拆分
RULE-W1-025,SRC-W1-001,docs/W1-discovery/00-main.md,39,39,每个用户可见能力使用同一个 `<capability>` 贯穿：,同一用户可见能力的发现工件使用同一 capability 标识,创建 W1 产品工件时,工件标识,artifact-or-evidence,立项,调研,,CLUSTER-RESEARCH-GOVERNANCE-FP-SRC-W1-001,rewrite,RESEARCH-CAPABILITY-IDENTITY,命名连续性
RULE-W1-028,SRC-W1-001,docs/W1-discovery/00-main.md,54,54,- `product/feedback`：来自过去行为、具体场景或真实阻碍的证据；无证据继续必须显式记风险。,product feedback 应来自过去行为、具体场景或真实阻碍,记录产品证据时,product feedback,artifact-or-evidence,立项,调研,,CLUSTER-RESEARCH-PROBLEM-EVIDENCE-FP-SRC-W1-001,merge,RESEARCH-REAL-WORLD-EVIDENCE,同句拆分
RULE-W1-029,SRC-W1-001,docs/W1-discovery/00-main.md,54,54,- `product/feedback`：来自过去行为、具体场景或真实阻碍的证据；无证据继续必须显式记风险。,无证据继续必须显式记录风险,缺乏产品证据但决定继续时,证据例外,risk-or-approval-boundary,工程交付,验证,,CLUSTER-VERIFICATION-TEST-VERIFICATION-EVIDENCE-SRC-W1-001,rewrite,VERIFY-EVIDENCE-W1-001-L054,G5 验证重写
RULE-W1-031,SRC-W1-001,docs/W1-discovery/00-main.md,56,56,- `product/decisions`：基于证据做 keep、kill、pivot 或 iterate，禁止实验结束后继续凭感觉推进。,产品决策应基于证据选择 keep、kill、pivot 或 iterate,实验形成结果时,学习决策,normative-requirement,工程交付,验证,,CLUSTER-VERIFICATION-TEST-VERIFICATION-EVIDENCE-SRC-W1-001,rewrite,VERIFY-EVIDENCE-W1-001-L056,G5 验证重写
RULE-W1-032,SRC-W1-001,docs/W1-discovery/00-main.md,56,56,- `product/decisions`：基于证据做 keep、kill、pivot 或 iterate，禁止实验结束后继续凭感觉推进。,实验结束后不得继续凭感觉推进,实验已结束时,学习决策,risk-or-approval-boundary,立项,调研,,CLUSTER-RESEARCH-HYPOTHESIS-EXPERIMENT-SRC-W1-001,merge,RESEARCH-EVIDENCE-BASED-DECISION,同句拆分
RULE-W1-033,SRC-W1-001,docs/W1-discovery/00-main.md,60,60,默认不问人的事项：字段补齐、模板初稿、低风险证据整理、普通事件命名、缺失链接、review cadence。,所列低风险整理事项默认不需要人工判断,执行所列机械或低风险工作时,AI/Codex 执行边界,normative-requirement,立项,调研,,CLUSTER-RESEARCH-GOVERNANCE-FP-SRC-W1-001,rewrite,RESEARCH-LOW-RISK-AUTOMATION,默认自动处理范围
RULE-W1-034,SRC-W1-001,docs/W1-discovery/00-main.md,64,64,- 目标用户和痛点是否足够具体。,目标用户和痛点具体性必须由人判断,确认产品问题时,产品判断,risk-or-approval-boundary,产品设计,定义,,CLUSTER-DEFINITION-SCOPE-OUTCOME-SRC-W1-001,merge,DEFINITION-HUMAN-PRODUCT-DECISION,人工判断点
RULE-W1-035,SRC-W1-001,docs/W1-discovery/00-main.md,65,65,- 本轮唯一主指标是否代表真实价值。,主指标是否代表真实价值必须由人判断,选择本轮主指标时,指标判断,risk-or-approval-boundary,立项,调研,,CLUSTER-RESEARCH-ANALYTICS-LEARNING-FP-SRC-W1-001,merge,RESEARCH-VALUE-METRIC-AUTHORITY,人工判断点
RULE-W1-036,SRC-W1-001,docs/W1-discovery/00-main.md,66,66,- 是否向真实用户开放实验或 beta。,向真实用户开放实验或 beta 必须由人判断,准备向真实用户开放时,实验开放,risk-or-approval-boundary,立项,调研,,CLUSTER-RESEARCH-HYPOTHESIS-EXPERIMENT-SRC-W1-001,merge,RESEARCH-REAL-USER-EXPERIMENT-APPROVAL,人工判断点
RULE-W1-037,SRC-W1-001,docs/W1-discovery/00-main.md,67,67,- 是否接受证据不足但继续投入。,证据不足时继续投入必须由人判断,产品证据不足时,风险接受,risk-or-approval-boundary,立项,选题,,CLUSTER-SELECTION-PRIORITY-VALUE-FP-SRC-W1-001,merge,TOPIC-INVESTMENT-EVIDENCE-GATE,人工判断点
RULE-W1-038,SRC-W1-001,docs/W1-discovery/00-main.md,68,68,- 是否收集个人行为分析、使用第三方 analytics、做 session replay、延长保留期或跨产品合并数据。,个人分析、第三方 analytics、session replay、延长保留或跨产品合并必须由人判断,计划采用所列高隐私影响分析时,数据与隐私,risk-or-approval-boundary,立项,调研,,CLUSTER-RESEARCH-PLANNING-GOVERNANCE-ROUTING-FP-SRC-W1-001,merge,RESEARCH-PRIVACY-ANALYTICS-APPROVAL,人工判断点
RULE-W1-039,SRC-W1-001,docs/W1-discovery/00-main.md,69,69,- 实验结果出来后是 keep、kill、pivot 还是 iterate。,实验后的 keep、kill、pivot 或 iterate 必须由人判断,实验结果可用时,学习决策,risk-or-approval-boundary,立项,调研,,CLUSTER-RESEARCH-HYPOTHESIS-EXPERIMENT-SRC-W1-001,merge,RESEARCH-EVIDENCE-BASED-DECISION;EVALUATION-EXPLORE-OUTCOME,人工判断点
RULE-W1-040,SRC-W1-001,docs/W1-discovery/00-main.md,74,74,- 需要更细地组织访谈、产品赌注、反馈证据、实验和学习决策：先在本文件的最小产出里补齐，不再单独打开产品发现专项。,需要更细发现记录时先补齐 W1 最小产出而不另开专项,发现记录需要细化时,专项加载,normative-requirement,立项,调研,,CLUSTER-RESEARCH-GOVERNANCE-FP-SRC-W1-001,rewrite,RESEARCH-PROPORTIONAL-ARTIFACTS,避免重复入口
RULE-W1-041,SRC-W1-001,docs/W1-discovery/00-main.md,83,83,- 证据不足：回到 W0，把 work item 标成 `needs-evidence`、`parked` 或缩小 appetite。,证据不足时回到 W0 并标记缺证据、停车或缩小 appetite,W1 证据不足时,W1 出口,normative-requirement,立项,选题,,CLUSTER-SELECTION-CAPACITY-FOCUS-FP-SRC-W1-001,rewrite,TOPIC-EVIDENCE-DEFICIT,阶段路由
RULE-W1-042,SRC-W1-001,docs/W1-discovery/00-main.md,84,84,- 需要定义行为、边界、风险和退出条件：进入 W2，并链接 W1 的 bet、metrics、feedback 和 experiment。,需定义行为、边界、风险和退出条件时进入 W2,发现阶段已明确需要风险规格时,W1 出口,normative-requirement,立项,调研,,CLUSTER-RESEARCH-GOVERNANCE-FP-SRC-W1-001,merge,RESEARCH-DEFINITION-HANDOFF,同句拆分
RULE-W1-043,SRC-W1-001,docs/W1-discovery/00-main.md,84,84,- 需要定义行为、边界、风险和退出条件：进入 W2，并链接 W1 的 bet、metrics、feedback 和 experiment。,进入 W2 时链接 W1 的 bet、metrics、feedback 和 experiment,从 W1 进入 W2 时,追溯链接,artifact-or-evidence,立项,调研,,CLUSTER-RESEARCH-OBSERVABILITY-SLO-ALERT-FP-SRC-W1-001,merge,RESEARCH-DEFINITION-HANDOFF;DEFINITION-EXPLORE-PROMOTION;PLAN-EXPLORE-DELIVER-HANDOFF,同句拆分
RULE-W1-044,SRC-W1-001,docs/W1-discovery/00-main.md,85,85,- 用户可见 AI 行为变化：进入 W3，先补 eval、失败样例、安全边界和 fallback。,用户可见 AI 行为变化时进入 W3 并先补 eval、失败样例、安全边界和 fallback,用户可见 AI 行为发生变化时,W1 出口,risk-or-approval-boundary,工程交付,验证,,CLUSTER-VERIFICATION-AI-EVAL-FIXTURE-SRC-W1-001,rewrite,VERIFY-AI-EVAL-FIXTURE-W1-001-L085,G5 验证重写
RULE-W1-045,SRC-W1-001,docs/W1-discovery/00-main.md,86,86,- 只需要最小实现来验证假设：进入 W4，但 scope 必须受 experiment 和 appetite 限制。,最小验证实现进入 W4 且 scope 受 experiment 与 appetite 限制,只需最小实现验证假设时,W1 出口,risk-or-approval-boundary,工程交付,验证,,CLUSTER-VERIFICATION-TEST-VERIFICATION-EVIDENCE-SRC-W1-001,rewrite,VERIFY-EVIDENCE-W1-001-L086;TOPIC-WORK-MODE-ROUTING;TECH-EXPLORE-WALKING-SKELETON,G5 验证重写
RULE-W1-046,SRC-W1-001,docs/W1-discovery/00-main.md,87,87,- 需要证明不会伤害质量、成本、可靠性或信任：进入 W5。,需要证明不伤害质量、成本、可靠性或信任时进入 W5,需要上述验证证据时,W1 出口,normative-requirement,工程交付,验证,,CLUSTER-VERIFICATION-TEST-VERIFICATION-EVIDENCE-SRC-W1-001,rewrite,VERIFY-EVIDENCE-W1-001-L087,G5 验证重写
RULE-W1-047,SRC-W1-001,docs/W1-discovery/00-main.md,88,88,- 实验或反馈已经形成结论：写 `product/decisions/<capability>.md`，再回到 W0 决定继续、停车、杀掉或扩大。,实验或反馈形成结论时写 product decision,实验或反馈已形成结论时,学习证据,artifact-or-evidence,立项,调研,,CLUSTER-RESEARCH-HYPOTHESIS-EXPERIMENT-SRC-W1-001,merge,RESEARCH-EVIDENCE-BASED-DECISION,同句拆分
RULE-W1-048,SRC-W1-001,docs/W1-discovery/00-main.md,88,88,- 实验或反馈已经形成结论：写 `product/decisions/<capability>.md`，再回到 W0 决定继续、停车、杀掉或扩大。,形成学习结论后回到 W0 决定继续、停车、杀掉或扩大,product decision 已形成时,W1 出口,risk-or-approval-boundary,立项,选题,,CLUSTER-SELECTION-STOP-TRADEOFF-FP-SRC-W1-001,merge,TOPIC-LEARNING-REASSESSMENT,同句拆分
RULE-W1-049,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,7,7,本文件是 W1 Discovery 的触发型专项规范，不是 W1 主入口。只有当 `docs/W1-discovery/00-main.md` 已经说明需要产品事件、指标地图、实验分流、第三方 analytics、隐私 review 或数据质量复盘时，才读取本文件。,仅在 W1 主入口触发分析、实验、隐私或数据质量专项时读取本文件,W1 主入口已识别所列专项需求时,专项加载,normative-requirement,工程交付,验证,,CLUSTER-VERIFICATION-DATA-QUALITY,merge,VERIFY-DATA-QUALITY,G5 验证重写；合并 2 条同权威意图
RULE-W1-050,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,9,9,如果当前问题只是用户、痛点、产品 bet、成功指标或学习决策不清，先回到 `docs/W1-discovery/00-main.md`，不要从本文件开始。,基础发现问题不清时先回到 W1 主入口,用户、痛点、bet、指标或学习决策不清时,专项加载,normative-requirement,产品设计,定义,,CLUSTER-DEFINITION-PRODUCT-METRICS-FP-SRC-W1-002,merge,DEFINITION-PRODUCT-ROUTING,入口边界
RULE-W1-051,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,15,15,默认原则：产品分析只采集能支持决策、排障、成本控制或用户体验改进的事件。没有 tracking plan 的事件不进生产；没有隐私边界和可信度检查的实验不用于发布决策。,产品分析只采集支持决策、排障、成本控制或体验改进的事件,设计产品事件时,事件最小化,principle-input,工程交付,技术设计,,CLUSTER-TECH-DESIGN-COST-VENDOR-SRC-W1-002,rewrite,TECH-173-COST-VENDOR-S01,同句拆分
RULE-W1-052,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,15,15,默认原则：产品分析只采集能支持决策、排障、成本控制或用户体验改进的事件。没有 tracking plan 的事件不进生产；没有隐私边界和可信度检查的实验不用于发布决策。,没有 tracking plan 的事件不得进入生产,事件准备进入生产时,tracking plan 门禁,risk-or-approval-boundary,工程交付,技术设计,,CLUSTER-TECH-DESIGN-EVENT-WEBHOOK-SRC-W1-002,rewrite,TECH-191-TRACKING-PLAN-PRODUCTION-GATE,同句拆分
RULE-W1-053,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,15,15,默认原则：产品分析只采集能支持决策、排障、成本控制或用户体验改进的事件。没有 tracking plan 的事件不进生产；没有隐私边界和可信度检查的实验不用于发布决策。,缺少隐私边界和可信度检查的实验不得用于发布决策,实验结果准备支持发布决策时,实验发布门禁,risk-or-approval-boundary,工程交付,发布,,CLUSTER-RELEASE-RELEASE-READINESS-DEPLOYMENT-SRC-W1-002,merge,RELEASE-GATE-001,合并来源数 5，目标来源总数 5；合并至 RELEASE-GATE-001；保留本条意图：缺少隐私边界和可信度检查的实验不得用于发布决策
RULE-W1-054,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,36,36,- Vite 前端的页面、按钮、表单、onboarding、checkout、AI 任务提交、结果查看、导出、通知偏好等用户行为事件。,本专项适用于 Vite 前端用户行为事件,采集所列前端行为事件时,专项适用性,normative-requirement,立项,调研,,CLUSTER-RESEARCH-GOVERNANCE-FP-SRC-W1-002,merge,RESEARCH-ANALYTICS-APPLICABILITY,适用对象
RULE-W1-055,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,37,37,- Go/Kratos/gRPC 后端的业务 outcome 事件、计费/权益事件、AI workflow 结果事件、实验 exposure 事件。,本专项适用于后端业务、计费、AI workflow 与 exposure 事件,采集所列后端事件时,专项适用性,normative-requirement,立项,调研,,CLUSTER-RESEARCH-BILLING-ENTITLEMENT-PRICING,merge,RESEARCH-ANALYTICS-APPLICABILITY,适用对象
RULE-W1-056,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,38,38,- 产品漏斗、激活、留存、转化、AI 质量、成本、延迟和错误 guardrail 指标。,本专项适用于产品与 guardrail 指标,定义所列产品或 guardrail 指标时,专项适用性,normative-requirement,产品设计,定义,,CLUSTER-DEFINITION-PRODUCT-METRICS-FP-SRC-W1-002,merge,DEFINITION-GUARDRAIL-METRICS,适用对象
