rule_id,source_id,source_path,source_start_line,source_end_line,treatment,target_rule_id,principle_ids,retirement_reason,conflict_status
RULE-W1-135,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,149,149,rewrite,TECH-255-SECURITY-PRIVACY-S03,,,
RULE-W1-136,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,150,150,rewrite,TECH-255-SECURITY-PRIVACY-S04,,,
RULE-W1-137,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,151,151,rewrite,TECH-255-SECURITY-PRIVACY-S05,,,
RULE-W1-138,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,152,152,rewrite,TECH-255-SECURITY-PRIVACY-S06,,,
RULE-W1-139,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,153,153,rewrite,TECH-255-SECURITY-PRIVACY-S07,,,
RULE-W1-140,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,154,154,rewrite,TECH-255-SECURITY-PRIVACY-S08,,,
RULE-W1-141,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,155,155,rewrite,TECH-255-SECURITY-PRIVACY-S09,,,
RULE-W1-142,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,156,156,rewrite,TECH-255-SECURITY-PRIVACY-S10,,,
RULE-W1-143,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,157,157,rewrite,TECH-255-SECURITY-PRIVACY-S11,,,
RULE-W1-144,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,158,158,rewrite,TECH-255-SECURITY-PRIVACY-S12,,,
RULE-W1-145,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,159,159,rewrite,TECH-255-SECURITY-PRIVACY-S13,,,
RULE-W1-146,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,160,160,rewrite,TECH-255-SECURITY-PRIVACY-S14,,,
RULE-W1-147,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,164,164,rewrite,TECH-214-GOVERNANCE-PRODUCT-ANALYTICS-EXPERIMENT-S04,,,
RULE-W1-148,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,165,165,rewrite,TECH-230-PLANNING-GOVERNANCE-ROUTING-S01,,,
RULE-W1-149,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,166,166,rewrite,TECH-214-GOVERNANCE-PRODUCT-ANALYTICS-EXPERIMENT-S05,,,
RULE-W1-151,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,167,167,rewrite,TECH-214-GOVERNANCE-PRODUCT-ANALYTICS-EXPERIMENT-S06,,,
RULE-W1-152,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,167,167,rewrite,TECH-230-PLANNING-GOVERNANCE-ROUTING-S02,,,
RULE-W1-153,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,171,171,rewrite,VERIFY-EVIDENCE-W1-002-L171,,,
RULE-W1-154,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,173,173,merge,EVALUATION-DATA-001,,,
RULE-W1-155,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,174,174,merge,EVALUATION-DATA-001,,,
RULE-W1-156,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,175,175,merge,EVALUATION-DATA-001,,,
RULE-W1-157,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,176,176,merge,EVALUATION-DATA-001,,,
RULE-W1-158,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,177,177,merge,EVALUATION-DATA-001,,,
RULE-W1-159,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,178,178,merge,EVALUATION-DATA-001,,,
RULE-W1-160,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,179,179,merge,EVALUATION-DATA-001,,,
RULE-W1-161,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,180,180,merge,EVALUATION-DATA-001,,,
RULE-W1-162,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,181,181,merge,EVALUATION-DATA-001,,,
RULE-W1-163,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,182,182,merge,EVALUATION-DATA-001,,,
RULE-W1-164,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,183,183,merge,EVALUATION-DATA-001,,,
RULE-W1-165,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,184,184,merge,EVALUATION-DATA-001,,,
RULE-W1-166,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,188,188,merge,VERIFY-EVIDENCE-W1-002-L188,,,
RULE-W1-167,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,188,188,merge,VERIFY-EVIDENCE-W1-002-L188,,,
RULE-W1-168,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,189,189,merge,VERIFY-DATA-QUALITY,,,
RULE-W1-169,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,190,190,rewrite,VERIFY-EVIDENCE-W1-002-L190,,,
RULE-W1-170,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,194,194,rewrite,IMPL-CENTRAL-OUTCOME-EVENT-EMISSION,,,
RULE-W1-171,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,194,194,rewrite,TECH-191-BACKEND-EVENT-CONSTRUCTION,,,
RULE-W1-173,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,196,196,rewrite,TECH-076-API-CONTRACT-ERROR-MODEL-S01,,,
RULE-W1-174,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,196,196,rewrite,TECH-076-API-CONTRACT-ERROR-MODEL-S02,,,
RULE-W1-176,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,198,198,rewrite,TECH-191-BUSINESS-OUTCOME-EMISSION,,,
RULE-W1-178,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,199,199,rewrite,TECH-238-RETRY-FALLBACK-RESILIENCE-S01,,,
RULE-W1-179,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,203,203,rewrite,TECH-191-TYPED-ANALYTICS-CLIENT,,,
RULE-W1-180,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,203,203,rewrite,TECH-173-COST-VENDOR-S02,,,
RULE-W1-181,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,204,204,rewrite,TECH-168-CONFIG-FLAGS-S01,,,
RULE-W1-182,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,204,204,rewrite,TECH-255-SECURITY-PRIVACY-S15,,,
RULE-W1-183,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,205,205,rewrite,TECH-168-CONFIG-FLAGS-S02,,,
RULE-W1-184,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,205,205,rewrite,VERIFY-EVIDENCE-W1-002-L205,,,
RULE-W1-185,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,206,206,rewrite,TECH-026-AI-PROMPT-ARTIFACT-S01,,,
RULE-W1-187,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,207,207,merge,RESEARCH-ANALYTICS-INTERFACE-QUALITY,,,
RULE-W1-190,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,213,213,rewrite,TECH-055-AI-TOOL-PERMISSION-S01,,,
RULE-W1-191,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,214,214,rewrite,VERIFY-AI-EVAL-FIXTURE-W1-002-L214,,,
RULE-W1-192,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,214,214,merge,DEFINITION-GUARDRAIL-METRICS,,,
RULE-W1-193,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,215,215,rewrite,VERIFY-PRODUCT-ANALYTICS-EXPERIMENT-W1-002-L215,,,
RULE-W1-194,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,215,215,rewrite,VERIFY-EVIDENCE-W1-002-L215,,,
RULE-W1-195,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,221,221,merge,RESEARCH-PRIVACY-ANALYTICS-APPROVAL,,,
RULE-W1-196,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,222,222,merge,RESEARCH-PRIVACY-ANALYTICS-APPROVAL,,,
RULE-W1-197,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,223,223,merge,RESEARCH-VALUE-METRIC-AUTHORITY,,,
RULE-W1-198,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,224,224,merge,RESEARCH-REAL-USER-EXPERIMENT-APPROVAL,,,
RULE-W1-199,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,225,225,rewrite,TECH-255-SECURITY-PRIVACY-S16,,,
RULE-W1-200,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,226,226,rewrite,RESEARCH-HIGH-IMPACT-DASHBOARD-USE,,,
RULE-W1-201,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,228,228,rewrite,VERIFY-EVIDENCE-W1-002-L228,,,
RULE-W1-202,SRC-W1-001,docs/W1-discovery/00-main.md,3,3,merge,TOPIC-NORM-PRECEDENCE,,,
RULE-W1-203,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,3,3,merge,TOPIC-NORM-PRECEDENCE,,,
RULE-W1-204,SRC-W1-001,docs/W1-discovery/00-main.md,52,52,merge,DEFINITION-PRODUCT-BET,,,
RULE-W1-205,SRC-W1-001,docs/W1-discovery/00-main.md,52,52,merge,DEFINITION-PRODUCT-BET,,,
RULE-W1-206,SRC-W1-001,docs/W1-discovery/00-main.md,52,52,merge,DEFINITION-PRODUCT-BET,,,
RULE-W1-207,SRC-W1-001,docs/W1-discovery/00-main.md,52,52,merge,DEFINITION-PRODUCT-BET,,,
RULE-W1-208,SRC-W1-001,docs/W1-discovery/00-main.md,52,52,merge,DEFINITION-PRODUCT-BET,,,
RULE-W1-209,SRC-W1-001,docs/W1-discovery/00-main.md,52,52,merge,DEFINITION-PRODUCT-BET,,,
RULE-W1-210,SRC-W1-001,docs/W1-discovery/00-main.md,52,52,merge,DEFINITION-PRODUCT-BET,,,
RULE-W1-211,SRC-W1-001,docs/W1-discovery/00-main.md,52,52,merge,DEFINITION-PRODUCT-BET,,,
RULE-W1-212,SRC-W1-001,docs/W1-discovery/00-main.md,52,52,merge,DEFINITION-PRODUCT-BET,,,
RULE-W1-213,SRC-W1-001,docs/W1-discovery/00-main.md,53,53,merge,RESEARCH-METRICS-RECORD,,,
RULE-W1-214,SRC-W1-001,docs/W1-discovery/00-main.md,53,53,merge,RESEARCH-METRICS-RECORD,,,
RULE-W1-215,SRC-W1-001,docs/W1-discovery/00-main.md,53,53,merge,RESEARCH-METRICS-RECORD,,,
RULE-W1-216,SRC-W1-001,docs/W1-discovery/00-main.md,53,53,merge,RESEARCH-METRICS-RECORD,,,
RULE-W1-217,SRC-W1-001,docs/W1-discovery/00-main.md,53,53,merge,RESEARCH-METRICS-RECORD,,,
RULE-W1-218,SRC-W1-001,docs/W1-discovery/00-main.md,55,55,merge,RESEARCH-PRODUCT-EXPERIMENT-SUMMARY,,,
RULE-W1-219,SRC-W1-001,docs/W1-discovery/00-main.md,55,55,merge,RESEARCH-PRODUCT-EXPERIMENT-SUMMARY,,,
RULE-W1-220,SRC-W1-001,docs/W1-discovery/00-main.md,55,55,merge,RESEARCH-PRODUCT-EXPERIMENT-SUMMARY,,,
RULE-W1-221,SRC-W1-001,docs/W1-discovery/00-main.md,55,55,merge,RESEARCH-PRODUCT-EXPERIMENT-SUMMARY,,,
RULE-W1-222,SRC-W1-001,docs/W1-discovery/00-main.md,55,55,merge,RESEARCH-PRODUCT-EXPERIMENT-SUMMARY,,,
RULE-W1-223,SRC-W1-001,docs/W1-discovery/00-main.md,55,55,merge,RESEARCH-PRODUCT-EXPERIMENT-SUMMARY,,,
RULE-W1-224,SRC-W1-001,docs/W1-discovery/00-main.md,55,55,merge,RESEARCH-PRODUCT-EXPERIMENT-SUMMARY,,,
RULE-W1-225,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,66,66,rewrite,TECH-214-GOVERNANCE-PRODUCT-ANALYTICS-EXPERIMENT-S07,,,
RULE-W1-226,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,66,66,merge,TECH-214-GOVERNANCE-PRODUCT-ANALYTICS-EXPERIMENT-S07,,,
RULE-W1-227,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,66,66,merge,TECH-214-GOVERNANCE-PRODUCT-ANALYTICS-EXPERIMENT-S07,,,
RULE-W1-228,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,69,69,rewrite,TECH-191-TRACKING-PLAN-EVENT-SCHEMA,,,
RULE-W1-229,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,69,69,merge,TECH-191-TRACKING-PLAN-EVENT-SCHEMA,,,
RULE-W1-230,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,69,69,merge,TECH-191-TRACKING-PLAN-EVENT-SCHEMA,,,
RULE-W1-231,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,69,69,merge,TECH-191-TRACKING-PLAN-EVENT-SCHEMA,,,
RULE-W1-232,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,69,69,merge,TECH-191-TRACKING-PLAN-EVENT-SCHEMA,,,
RULE-W1-233,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,69,69,rewrite,TECH-255-SECURITY-PRIVACY-S17,,,
RULE-W1-234,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,69,69,merge,TECH-191-TRACKING-PLAN-EVENT-SCHEMA,,,
RULE-W1-235,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,69,69,merge,TECH-191-TRACKING-PLAN-EVENT-SCHEMA,,,
RULE-W1-236,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,71,71,rewrite,TECH-252-SCHEMA-DATA-PRODUCT-ANALYTICS-EXPERIMENT-S02,,,
RULE-W1-237,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,71,71,merge,TECH-252-SCHEMA-DATA-PRODUCT-ANALYTICS-EXPERIMENT-S02,,,
RULE-W1-238,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,71,71,merge,TECH-252-SCHEMA-DATA-PRODUCT-ANALYTICS-EXPERIMENT-S02,,,
RULE-W1-239,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,71,71,merge,TECH-252-SCHEMA-DATA-PRODUCT-ANALYTICS-EXPERIMENT-S02,,,
RULE-W1-240,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,71,71,merge,TECH-252-SCHEMA-DATA-PRODUCT-ANALYTICS-EXPERIMENT-S02,,,
RULE-W1-241,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,91,91,merge,DEFINITION-METRICS-MAP,,,
RULE-W1-242,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,91,91,merge,DEFINITION-METRICS-MAP,,,
RULE-W1-243,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,96,96,merge,DEFINITION-METRIC-SPECIFICATION,,,
RULE-W1-244,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,96,96,merge,DEFINITION-METRIC-SPECIFICATION,,,
RULE-W1-245,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,96,96,merge,DEFINITION-METRIC-SPECIFICATION,,,
RULE-W1-246,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,96,96,merge,DEFINITION-METRIC-SPECIFICATION,,,
RULE-W1-247,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,96,96,merge,DEFINITION-METRIC-SPECIFICATION,,,
RULE-W1-248,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,96,96,merge,DEFINITION-METRIC-SPECIFICATION,,,
RULE-W1-249,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,96,96,merge,DEFINITION-METRIC-SPECIFICATION,,,
RULE-W1-250,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,107,107,merge,DEFINITION-GUARDRAIL-METRICS,,,
RULE-W1-251,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,107,107,merge,DEFINITION-GUARDRAIL-METRICS,,,
RULE-W1-252,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,107,107,merge,DEFINITION-GUARDRAIL-METRICS,,,
RULE-W1-253,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,107,107,merge,DEFINITION-GUARDRAIL-METRICS,,,
RULE-W1-254,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,107,107,merge,DEFINITION-GUARDRAIL-METRICS,,,
RULE-W1-255,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,107,107,merge,DEFINITION-GUARDRAIL-METRICS,,,
RULE-W1-256,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,107,107,merge,DEFINITION-GUARDRAIL-METRICS,,,
RULE-W1-257,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,115,115,merge,RESEARCH-EXPERIMENT-RECORD,,,
RULE-W1-258,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,115,115,merge,RESEARCH-EXPERIMENT-RECORD,,,
RULE-W1-259,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,140,140,merge,VERIFY-EVIDENCE-W1-002-L140,,,
RULE-W1-260,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,140,140,merge,VERIFY-EVIDENCE-W1-002-L140,,,
RULE-W1-261,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,140,140,merge,VERIFY-EVIDENCE-W1-002-L140,,,
RULE-W1-262,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,140,140,merge,VERIFY-EVIDENCE-W1-002-L140,,,
RULE-W1-263,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,140,140,rewrite,VERIFY-EXPERIMENT-TRUSTWORTHINESS-CHECKS,,,
RULE-W1-264,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,166,166,rewrite,TECH-214-GOVERNANCE-PRODUCT-ANALYTICS-EXPERIMENT-S08,,,
RULE-W1-265,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,166,166,merge,TECH-214-GOVERNANCE-PRODUCT-ANALYTICS-EXPERIMENT-S08,,,
RULE-W1-266,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,166,166,merge,TECH-214-GOVERNANCE-PRODUCT-ANALYTICS-EXPERIMENT-S08,,,
RULE-W1-267,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,195,195,rewrite,TECH-076-STABLE-EVENT-ENVELOPE-SCHEMA,,,
RULE-W1-268,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,195,195,merge,TECH-076-STABLE-EVENT-ENVELOPE-SCHEMA,,,
RULE-W1-269,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,195,195,merge,TECH-076-STABLE-EVENT-ENVELOPE-SCHEMA,,,
RULE-W1-270,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,195,195,merge,TECH-076-STABLE-EVENT-ENVELOPE-SCHEMA,,,
RULE-W1-271,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,195,195,merge,TECH-076-STABLE-EVENT-ENVELOPE-SCHEMA,,,
RULE-W1-272,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,195,195,merge,TECH-076-STABLE-EVENT-ENVELOPE-SCHEMA,,,
RULE-W1-273,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,195,195,merge,TECH-076-STABLE-EVENT-ENVELOPE-SCHEMA,,,
RULE-W1-274,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,195,195,merge,TECH-076-STABLE-EVENT-ENVELOPE-SCHEMA,,,
RULE-W1-275,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,195,195,merge,TECH-076-STABLE-EVENT-ENVELOPE-SCHEMA,,,
RULE-W1-276,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,195,195,merge,TECH-076-STABLE-EVENT-ENVELOPE-SCHEMA,,,
RULE-W1-277,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,195,195,merge,TECH-076-STABLE-EVENT-ENVELOPE-SCHEMA,,,
RULE-W1-278,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,197,197,rewrite,TECH-180-DATABASE-TABLE-SCHEMA-S01,,,
RULE-W1-279,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,197,197,merge,TECH-180-DATABASE-TABLE-SCHEMA-S01,,,
RULE-W1-280,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,197,197,merge,TECH-180-DATABASE-TABLE-SCHEMA-S01,,,
RULE-W1-281,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,197,197,merge,TECH-180-DATABASE-TABLE-SCHEMA-S01,,,
RULE-W1-282,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,197,197,merge,TECH-180-DATABASE-TABLE-SCHEMA-S01,,,
RULE-W1-283,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,199,199,rewrite,TECH-238-RETRY-FALLBACK-RESILIENCE-S02,,,
RULE-W1-284,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,199,199,merge,TECH-238-RETRY-FALLBACK-RESILIENCE-S02,,,
RULE-W1-285,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,199,199,merge,TECH-238-RETRY-FALLBACK-RESILIENCE-S02,,,
RULE-W1-286,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,199,199,merge,TECH-238-RETRY-FALLBACK-RESILIENCE-S02,,,
RULE-W1-287,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,199,199,merge,TECH-238-RETRY-FALLBACK-RESILIENCE-S02,,,
RULE-W1-288,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,207,207,merge,RESEARCH-ANALYTICS-INTERFACE-QUALITY,,,
RULE-W1-289,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,207,207,merge,RESEARCH-ANALYTICS-INTERFACE-QUALITY,,,
RULE-W1-290,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,208,208,rewrite,TECH-191-FRONTEND-EVENT-CORRELATION,,,
RULE-W1-291,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,208,208,rewrite,TECH-013-AI-MODEL-ROUTING-S01,,,
RULE-W1-292,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,208,208,rewrite,TECH-162-CONFIG-FLAG-RUNTIME-ROUTING-S01,,,
RULE-W1-293,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,208,208,merge,TECH-191-FRONTEND-EVENT-CORRELATION,,,
RULE-W1-294,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,208,208,merge,TECH-191-FRONTEND-EVENT-CORRELATION,,,
RULE-W1-295,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,212,212,rewrite,TECH-191-AI-PRODUCT-EVENT-DEFAULTS,,,
RULE-W1-296,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,212,212,rewrite,TECH-026-AI-PROMPT-ARTIFACT-S02,,,
RULE-W1-297,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,212,212,rewrite,TECH-013-AI-MODEL-ROUTING-S02,,,
RULE-W1-298,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,212,212,rewrite,TECH-055-AI-TOOL-PERMISSION-S02,,,
RULE-W1-299,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,212,212,merge,TECH-191-AI-PRODUCT-EVENT-DEFAULTS,,,
RULE-W1-300,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,212,212,merge,TECH-191-AI-PRODUCT-EVENT-DEFAULTS,,,
RULE-W1-301,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,212,212,rewrite,TECH-173-COST-VENDOR-S03,,,
RULE-W1-302,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,212,212,merge,TECH-191-AI-PRODUCT-EVENT-DEFAULTS,,,
RULE-W1-303,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,212,212,merge,TECH-191-AI-PRODUCT-EVENT-DEFAULTS,,,
RULE-W1-304,SRC-W1-002,docs/W1-discovery/01-product-analytics-experiment-standard.md,212,212,merge,TECH-191-AI-PRODUCT-EVENT-DEFAULTS,,,
RULE-W2-001,SRC-W2-001,docs/W2-openspec-risk/00-main.md,9,9,merge,IMPL-DISCOVERY-AND-SPEC-BOUNDARY,,,
RULE-W2-002,SRC-W2-001,docs/W2-openspec-risk/00-main.md,9,9,rewrite,TECH-209-GOVERNANCE-MAIN-S01,,,
RULE-W2-003,SRC-W2-001,docs/W2-openspec-risk/00-main.md,9,9,rewrite,TECH-209-GOVERNANCE-MAIN-S02,,,
RULE-W2-004,SRC-W2-001,docs/W2-openspec-risk/00-main.md,9,9,rewrite,TECH-231-PLANNING-GOVERNANCE-ROUTING-S01,,,
RULE-W2-005,SRC-W2-001,docs/W2-openspec-risk/00-main.md,13,13,merge,IMPL-SELECTED-STANDARD-HIGH-RISK-CHANGE,,,
RULE-W2-006,SRC-W2-001,docs/W2-openspec-risk/00-main.md,13,13,rewrite,PLAN-RISK-ROUTE-NOT-DURATION,,,
RULE-W2-007,SRC-W2-001,docs/W2-openspec-risk/00-main.md,15,15,rewrite,DEFINITION-PRODUCT-SCOPE,CATEGORY-PRODUCT-DESIGN-001;ITEM-DEFINITION-001,,
RULE-W2-008,SRC-W2-001,docs/W2-openspec-risk/00-main.md,16,16,rewrite,TECH-077-CHANGE-IMPACT-SURFACE,,,
RULE-W2-009,SRC-W2-001,docs/W2-openspec-risk/00-main.md,17,17,rewrite,VERIFY-EVIDENCE-W2-001-L017,,,
RULE-W2-010,SRC-W2-001,docs/W2-openspec-risk/00-main.md,18,18,rewrite,VERIFY-EVIDENCE-W2-001-L018,,,
RULE-W2-011,SRC-W2-001,docs/W2-openspec-risk/00-main.md,19,19,merge,TOPIC-RISK-EXIT,,,
RULE-W2-012,SRC-W2-001,docs/W2-openspec-risk/00-main.md,21,21,merge,DEFINITION-IMPLEMENTATION-READINESS,,,
RULE-W2-013,SRC-W2-001,docs/W2-openspec-risk/00-main.md,21,21,merge,DEFINITION-IMPLEMENTATION-READINESS,,,
